id_cliente,renda,profissao,qt_compras,val_compra,tm_compra,qt_vendas,val_venda,tm_venda,dif_cv,acoes,acoes_dif,ativo_m1,ligou_cr_m1
197219879,De 15 a 20k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24800,122,True,False
628344166,De 5 a 10k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18600,41,False,True
234464778,De 15 a 20k,A,399.98,7779.52,19.45,800.35,9075.95,11.34,-400.37,12400,34,True,False
487628257,De 0 a 5k,C,0.0,0.0,0.0,200.01,5906.23,29.53,-200.01,2900,6,True,True
654600095,De 0 a 5k,C,0.0,0.0,0.0,199.97,5287.17,26.44,-199.97,4000,8,False,True
367228696,De 5 a 10k,A,999.99,21279.69,21.28,199.99,3497.91,17.49,800.0,11000,30,True,False
576132386,De 0 a 5k,A,300.0,7764.03,25.88,0.0,0.0,0.0,300.0,1600,4,True,False
690387940,De 10 a 15k,B,1199.84,23240.89,19.37,599.99,8609.88,14.35,599.8499999999999,15600,94,True,False
719592796,De 15 a 20k,A,0.0,0.0,0.0,1999.73,37674.98,18.84,-1999.73,36800,62,True,False
600582880,De 5 a 10k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,3,False,True
276573402,De 5 a 10k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8400,15,False,True
820526220,De 5 a 10k,A,0.0,0.0,0.0,600.06,6840.7,11.4,-600.06,2000,5,True,False
450809033,De 10 a 15k,A,900.1,22430.55,24.92,0.0,0.0,0.0,900.1,3300,7,True,False
117858843,De 0 a 5k,B,0.0,0.0,0.0,199.93,2807.04,14.04,-199.93,5800,14,True,False
649735016,De 15 a 20k,A,1600.03,22272.41,13.92,2000.12,39682.41,19.84,-400.0899999999999,18800,110,True,False
485880488,De 15 a 20k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8400,15,True,False
810437241,De 0 a 5k,A,199.98,2507.76,12.54,500.09,8236.55,16.47,-300.11,6500,38,True,True
526521013,De 5 a 10k,B,0.0,0.0,0.0,999.93,15009.0,15.01,-999.93,8800,34,True,False
326404598,De 5 a 10k,C,0.0,0.0,0.0,599.88,8200.39,13.67,-599.88,800,3,True,True
356982181,De 5 a 10k,A,800.17,19123.97,23.9,199.98,4017.62,20.09,600.1899999999999,9200,23,True,True
689179636,De 10 a 15k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25800,82,True,False
827059086,De 0 a 5k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900,19,False,True
751117208,De 0 a 5k,C,500.09,12987.38,25.97,0.0,0.0,0.0,500.09,6800,11,True,False
107267921,De 5 a 10k,A,0.0,0.0,0.0,600.05,8772.78,14.62,-600.05,6000,15,True,True
755954750,De 5 a 10k,B,800.04,13568.64,16.96,0.0,0.0,0.0,800.04,5200,34,True,False
302933406,De 5 a 10k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10200,17,False,True
968790352,De 10 a 15k,A,1499.95,39133.57,26.09,0.0,0.0,0.0,1499.95,900,4,True,False
774134878,De 0 a 5k,C,200.01,2360.15,11.8,100.01,2260.16,22.6,99.99999999999999,3800,11,True,False
253285022,De 10 a 15k,B,599.92,13972.12,23.29,599.86,7576.2,12.63,0.05999999999994543,27900,224,True,False
586524797,De 5 a 10k,C,599.88,8974.18,14.96,0.0,0.0,0.0,599.88,18400,32,True,False
409610310,De 10 a 15k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17400,61,True,False
609544674,De 0 a 5k,C,0.0,0.0,0.0,399.86,5338.17,13.35,-399.86,9300,22,True,False
733583441,De 0 a 5k,B,0.0,0.0,0.0,200.03,5894.82,29.47,-200.03,4000,8,True,False
524247723,De 10 a 15k,A,1199.78,24103.65,20.09,1200.14,26331.17,21.94,-0.36000000000012733,9600,19,True,False
628789793,De 15 a 20k,C,1199.79,32166.36,26.81,0.0,0.0,0.0,1199.79,14800,140,True,False
371932752,De 10 a 15k,A,899.9,18375.91,20.42,0.0,0.0,0.0,899.9,24300,187,True,False
612324974,De 10 a 15k,B,1499.83,18867.87,12.58,900.03,23940.69,26.6,599.8,27300,91,True,False
878034276,De 0 a 5k,C,0.0,0.0,0.0,100.01,1389.12,13.89,-100.01,4600,14,False,True
722470309,De 0 a 5k,A,400.12,5881.73,14.7,100.01,2928.32,29.28,300.11,3500,6,True,False
987587927,De 5 a 10k,A,0.0,0.0,0.0,999.78,21505.24,21.51,-999.78,15600,26,True,False
416217246,De 0 a 5k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900,5,True,False
244920806,De 0 a 5k,A,500.05,10405.98,20.81,0.0,0.0,0.0,500.05,100,0,True,False
774501613,De 5 a 10k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,1,False,True
162913385,De 15 a 20k,C,800.06,23665.83,29.58,0.0,0.0,0.0,800.06,16800,79,True,False
204904405,De 10 a 15k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000,48,False,False
508529611,De 0 a 5k,B,99.99,1439.9,14.4,0.0,0.0,0.0,99.99,9400,16,False,True
265052852,De 0 a 5k,A,99.99,2580.64,25.81,0.0,0.0,0.0,99.99,9800,62,True,False
403585110,De 5 a 10k,A,999.92,13018.91,13.02,999.92,28327.6,28.33,0.0,800,2,True,False
778627930,De 5 a 10k,C,400.05,10697.43,26.74,800.13,20507.23,25.63,-400.08,12400,50,True,True
209323648,De 10 a 15k,A,0.0,0.0,0.0,299.96,6767.11,22.56,-299.96,2100,5,True,True
881509875,De 15 a 20k,C,0.0,0.0,0.0,1599.78,16093.81,10.06,-1599.78,23200,42,True,False
748048318,De 0 a 5k,B,0.0,0.0,0.0,399.94,8862.6,22.16,-399.94,1900,4,True,False
771498766,De 5 a 10k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19000,35,True,False
221939600,De 10 a 15k,A,1499.99,30854.7,20.57,299.97,7727.23,25.76,1200.02,10500,104,True,False
863621040,De 5 a 10k,B,1000.24,21014.98,21.01,199.95,3833.05,19.17,800.29,16000,69,True,False
100236909,De 5 a 10k,A,199.98,3313.59,16.57,0.0,0.0,0.0,199.98,11400,44,True,False
240524367,De 15 a 20k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15200,31,True,True
225298553,De 5 a 10k,A,800.01,23512.26,29.39,999.87,14348.17,14.35,-199.86,7200,20,True,False
155750497,De 0 a 5k,C,0.0,0.0,0.0,499.97,12764.33,25.53,-499.97,1000,5,True,False
762843526,De 5 a 10k,A,0.0,0.0,0.0,200.03,3332.43,16.66,-200.03,7600,27,True,False
237112856,De 10 a 15k,C,600.17,7304.11,12.17,300.0,7698.04,25.66,300.16999999999996,9300,16,True,False
813423140,De 0 a 5k,B,199.96,4489.16,22.45,0.0,0.0,0.0,199.96,2500,10,True,False
544083061,De 10 a 15k,C,0.0,0.0,0.0,1500.15,34413.52,22.94,-1500.15,21900,47,True,False
940862486,De 5 a 10k,C,1000.23,21624.9,21.62,600.11,6133.09,10.22,400.12,16800,31,True,False
549338832,De 0 a 5k,B,499.95,6999.27,14.0,0.0,0.0,0.0,499.95,6300,39,True,False
451433396,De 0 a 5k,A,200.01,4902.13,24.51,399.96,11434.95,28.59,-199.95,4300,11,True,False
984102506,De 5 a 10k,C,800.18,10514.32,13.14,0.0,0.0,0.0,800.18,13000,25,True,False
595005384,De 0 a 5k,A,399.95,10466.8,26.17,100.02,2844.43,28.44,299.93,7100,17,True,False
811251478,De 5 a 10k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400,4,False,True
276612565,De 10 a 15k,A,1500.08,39122.08,26.08,0.0,0.0,0.0,1500.08,22200,40,True,False
169054046,De 0 a 5k,A,0.0,0.0,0.0,300.0,5388.01,17.96,-300.0,8500,24,True,False
103130532,De 5 a 10k,C,0.0,0.0,0.0,799.92,18710.22,23.39,-799.92,17400,103,True,False
191368735,De 0 a 5k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,18,False,True
937204026,De 5 a 10k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15400,144,True,False
827474203,De 0 a 5k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8200,29,True,False
618249939,De 10 a 15k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18600,68,True,False
677494845,De 0 a 5k,A,0.0,0.0,0.0,300.07,6055.37,20.18,-300.07,5500,16,True,False
874268267,De 0 a 5k,C,400.01,8788.14,21.97,0.0,0.0,0.0,400.01,6800,20,True,False
892379709,De 0 a 5k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100,12,False,True
556919741,De 10 a 15k,C,1499.75,27370.42,18.25,0.0,0.0,0.0,1499.75,4800,25,True,False
251125721,De 0 a 5k,B,499.93,14158.11,28.32,400.06,10861.5,27.15,99.87,8000,14,True,False
647034421,De 10 a 15k,A,899.7,9716.76,10.8,900.04,24958.13,27.73,-0.33999999999991815,26100,60,True,False
162817447,De 0 a 5k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600,16,False,True
475984599,De 10 a 15k,A,0.0,0.0,0.0,900.0,15300.03,17.0,-900.0,21600,61,True,False
295677247,De 5 a 10k,B,0.0,0.0,0.0,600.02,14466.49,24.11,-600.02,2800,6,True,False
231291627,De 0 a 5k,C,200.08,2563.0,12.81,300.0,4781.97,15.94,-99.91999999999999,3800,15,True,False
264411382,De 5 a 10k,C,1000.27,11773.12,11.77,400.04,10837.07,27.09,600.23,8600,36,True,True
179122314,De 5 a 10k,A,199.97,4785.33,23.93,0.0,0.0,0.0,199.97,17800,32,True,False
945212911,De 0 a 5k,C,199.97,5995.02,29.98,499.94,11548.54,23.1,-299.97,3700,21,True,False
318766366,De 0 a 5k,C,399.98,10595.36,26.49,500.06,6635.83,13.27,-100.07999999999998,4800,27,True,True
157345083,De 10 a 15k,C,900.03,18612.66,20.68,900.16,15599.72,17.33,-0.12999999999999545,19500,45,True,False
557900884,De 10 a 15k,B,1499.73,30594.42,20.4,1499.82,20277.54,13.52,-0.08999999999991815,20400,150,True,False
982699472,De 10 a 15k,B,0.0,0.0,0.0,1500.17,29253.27,19.5,-1500.17,12000,24,True,False
774953828,De 0 a 5k,B,400.0,11519.87,28.8,499.96,10219.2,20.44,-99.95999999999998,8600,26,True,False
915328093,De 15 a 20k,B,0.0,0.0,0.0,1599.7,40856.37,25.54,-1599.7,16400,145,True,False
757486747,De 15 a 20k,A,1199.84,18801.57,15.67,1599.73,43896.68,27.44,-399.8900000000001,26800,105,True,False
548000337,De 5 a 10k,C,0.0,0.0,0.0,200.0,4040.0,20.2,-200.0,5200,10,True,False
634527161,De 5 a 10k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400,4,False,False
542638025,De 5 a 10k,A,0.0,0.0,0.0,199.94,3231.03,16.16,-199.94,18200,61,True,False
297354397,De 0 a 5k,A,399.95,11250.68,28.13,0.0,0.0,0.0,399.95,1000,4,True,False
439142638,De 0 a 5k,C,0.0,0.0,0.0,400.05,7821.02,19.55,-400.05,9900,20,True,False
414420353,De 15 a 20k,A,1199.88,28161.11,23.47,0.0,0.0,0.0,1199.88,18800,76,True,False
470965830,De 15 a 20k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000,130,True,True
955688680,De 5 a 10k,A,599.96,17962.74,29.94,600.13,6655.47,11.09,-0.16999999999995907,15600,105,True,False
600766089,De 10 a 15k,C,0.0,0.0,0.0,900.01,24696.31,27.44,-900.01,8700,15,True,False
882993214,De 0 a 5k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800,16,False,True
264603058,De 10 a 15k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100,23,False,True
877255740,De 5 a 10k,B,399.95,5719.23,14.3,599.93,12538.57,20.9,-199.97999999999996,1200,2,True,False
843602423,De 5 a 10k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14200,63,True,False
669611323,De 0 a 5k,C,100.01,2868.21,28.68,300.08,4855.3,16.18,-200.07,9800,22,True,False
630711711,De 5 a 10k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000,34,True,False
858250342,De 0 a 5k,C,300.0,7532.95,25.11,199.96,2577.51,12.89,100.03999999999999,1400,11,True,True
400506377,De 5 a 10k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9800,23,True,False
931869685,De 10 a 15k,A,0.0,0.0,0.0,900.26,14161.06,15.73,-900.26,16800,32,True,False
594086601,De 15 a 20k,C,1200.16,15878.13,13.23,0.0,0.0,0.0,1200.16,35200,183,True,False
669644064,De 5 a 10k,C,400.0,7948.02,19.87,1000.18,14412.62,14.41,-600.18,4400,9,True,False
499326765,De 0 a 5k,C,199.98,5781.28,28.91,0.0,0.0,0.0,199.98,3200,10,False,True
338828346,De 0 a 5k,B,500.11,9837.21,19.67,100.0,1567.01,15.67,400.11,4300,25,True,False
241425484,De 0 a 5k,B,500.1,13002.47,26.0,300.0,8630.96,28.77,200.10000000000002,8500,38,True,False
415970329,De 5 a 10k,B,200.02,3216.32,16.08,0.0,0.0,0.0,200.02,12800,22,True,False
653960426,De 5 a 10k,A,800.08,16569.67,20.71,0.0,0.0,0.0,800.08,12400,23,True,False
887530511,De 0 a 5k,B,0.0,0.0,0.0,400.01,7572.16,18.93,-400.01,6800,25,True,True
289311425,De 15 a 20k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32800,72,True,False
781145510,De 10 a 15k,A,0.0,0.0,0.0,1500.0,35474.96,23.65,-1500.0,26700,265,True,False
683682589,De 0 a 5k,A,200.03,5258.7,26.29,0.0,0.0,0.0,200.03,100,1,True,False
939928887,De 10 a 15k,A,1199.83,16125.72,13.44,0.0,0.0,0.0,1199.83,13800,78,True,True
654098403,De 10 a 15k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800,3,False,True
823770386,De 0 a 5k,C,100.0,2926.95,29.27,200.02,4036.46,20.18,-100.02000000000001,8700,17,True,True
158926941,De 5 a 10k,A,599.92,15190.08,25.32,0.0,0.0,0.0,599.92,17600,44,True,False
667437693,De 5 a 10k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15600,39,False,True
333945044,De 5 a 10k,C,0.0,0.0,0.0,1000.08,22301.76,22.3,-1000.08,3000,20,True,False
242589881,De 0 a 5k,B,400.06,6777.08,16.94,499.99,6509.91,13.02,-99.93,2300,6,True,False
365895610,De 10 a 15k,A,0.0,0.0,0.0,900.16,15239.71,16.93,-900.16,12000,26,True,False
547873167,De 0 a 5k,C,99.99,2403.8,24.04,0.0,0.0,0.0,99.99,4900,9,False,False
654598973,De 0 a 5k,B,299.97,5804.4,19.35,0.0,0.0,0.0,299.97,5100,24,True,False
691833058,De 5 a 10k,B,0.0,0.0,0.0,999.89,25147.19,25.15,-999.89,2400,6,True,False
690713976,De 5 a 10k,A,199.97,4465.3,22.33,0.0,0.0,0.0,199.97,16000,48,True,False
147575886,De 5 a 10k,A,200.0,3404.02,17.02,999.89,25977.14,25.98,-799.89,15400,42,True,False
874195446,De 10 a 15k,B,300.0,8412.11,28.04,0.0,0.0,0.0,300.0,6300,20,True,True
904755430,De 0 a 5k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6300,38,True,False
836174628,De 0 a 5k,C,200.04,2508.55,12.54,0.0,0.0,0.0,200.04,1000,2,True,False
176515340,De 5 a 10k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8200,37,False,True
598505754,De 0 a 5k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200,12,False,True
219302050,De 0 a 5k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800,23,True,False
695975938,De 0 a 5k,A,100.0,2498.96,24.99,399.96,11898.88,29.75,-299.96,4000,8,True,False
961396887,De 0 a 5k,C,400.04,10641.07,26.6,0.0,0.0,0.0,400.04,4000,8,True,False
756637267,De 10 a 15k,A,0.0,0.0,0.0,1200.11,28250.63,23.54,-1200.11,10500,29,True,False
542781925,De 0 a 5k,A,200.02,5586.53,27.93,499.97,6309.62,12.62,-299.95000000000005,3800,33,True,False
314658927,De 0 a 5k,A,400.07,5480.96,13.7,499.96,8694.26,17.39,-99.88999999999999,4200,12,True,False
619965648,De 15 a 20k,C,0.0,0.0,0.0,799.94,23758.22,29.7,-799.94,12000,60,True,False
821417135,De 5 a 10k,A,199.97,2449.67,12.25,200.0,4390.07,21.95,-0.030000000000001137,8000,63,True,False
706040543,De 5 a 10k,B,800.13,23731.75,29.66,0.0,0.0,0.0,800.13,5200,11,True,True
690891438,De 0 a 5k,B,100.01,2941.4,29.41,399.88,4698.59,11.75,-299.87,6900,21,True,False
904353763,De 10 a 15k,A,299.93,4300.97,14.34,0.0,0.0,0.0,299.93,21300,137,True,True
258298264,De 0 a 5k,B,0.0,0.0,0.0,199.98,3081.71,15.41,-199.98,1600,11,True,False
850421310,De 10 a 15k,C,0.0,0.0,0.0,1500.17,22382.55,14.92,-1500.17,19500,45,True,False
424269659,De 0 a 5k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9100,19,False,True
156615890,De 5 a 10k,A,599.95,16258.55,27.1,600.04,10572.68,17.62,-0.08999999999991815,17600,34,True,False
542996120,De 0 a 5k,A,99.98,2791.54,27.92,0.0,0.0,0.0,99.98,4400,9,False,True
225531077,De 5 a 10k,C,999.8,13967.18,13.97,600.0,15935.99,26.56,399.79999999999995,8600,29,True,False
318226532,De 15 a 20k,C,0.0,0.0,0.0,1200.16,24663.34,20.55,-1200.16,39600,86,True,False
187336014,De 5 a 10k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9800,31,True,True
205183374,De 5 a 10k,C,0.0,0.0,0.0,199.96,2527.47,12.64,-199.96,7000,15,True,False
153044422,De 5 a 10k,B,0.0,0.0,0.0,599.88,14085.15,23.48,-599.88,15800,79,True,True
605771192,De 0 a 5k,A,0.0,0.0,0.0,200.0,4054.08,20.27,-200.0,5500,16,True,False
844134101,De 5 a 10k,A,600.14,11702.69,19.5,600.03,14856.71,24.76,0.11000000000001364,9600,25,True,False
138500712,De 5 a 10k,A,600.11,9907.77,16.51,200.02,3580.37,17.9,400.09000000000003,3400,6,True,False
359506930,De 0 a 5k,A,200.04,2016.43,10.08,0.0,0.0,0.0,200.04,3300,12,True,False
454161028,De 0 a 5k,A,500.17,6877.35,13.75,0.0,0.0,0.0,500.17,7400,22,True,False
309489363,De 0 a 5k,A,200.03,2884.43,14.42,299.95,7945.67,26.49,-99.91999999999999,8700,26,True,False
235454843,De 0 a 5k,C,99.99,2158.75,21.59,399.99,9215.85,23.04,-300.0,2400,9,True,True
287052122,De 0 a 5k,C,0.0,0.0,0.0,299.99,6947.84,23.16,-299.99,5300,13,True,False
889301940,De 0 a 5k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200,19,False,True
179421717,De 0 a 5k,A,400.11,6057.6,15.14,0.0,0.0,0.0,400.11,7900,20,True,True
410040098,De 0 a 5k,C,400.04,11665.04,29.16,0.0,0.0,0.0,400.04,3600,13,True,False
170361493,De 10 a 15k,A,300.02,8529.47,28.43,0.0,0.0,0.0,300.02,5400,22,True,True
855513346,De 5 a 10k,C,0.0,0.0,0.0,799.86,18620.7,23.28,-799.86,5000,8,True,False
264100179,De 0 a 5k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500,16,True,True
553130951,De 10 a 15k,A,1499.78,17607.4,11.74,599.84,11253.04,18.76,899.9399999999999,30000,57,True,False
202998694,De 0 a 5k,B,499.89,7903.28,15.81,0.0,0.0,0.0,499.89,5300,17,True,False
706012424,De 0 a 5k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000,22,False,True
543764367,De 5 a 10k,B,0.0,0.0,0.0,799.95,19430.85,24.29,-799.95,10600,27,True,False
363722362,De 5 a 10k,A,0.0,0.0,0.0,199.96,4107.26,20.54,-199.96,16400,38,True,False
110286595,De 5 a 10k,B,400.0,9992.02,24.98,1000.15,13061.92,13.06,-600.15,5200,22,True,True
757199187,De 10 a 15k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000,50,False,True
112729527,De 5 a 10k,C,0.0,0.0,0.0,400.0,10503.89,26.26,-400.0,14000,38,True,True
872948526,De 0 a 5k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,2,False,True
969918059,De 15 a 20k,B,800.08,11233.08,14.04,800.02,17280.46,21.6,0.06000000000005912,28000,159,True,False
764052656,De 5 a 10k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000,30,False,False
385632594,De 0 a 5k,B,100.01,1414.18,14.14,100.0,2303.01,23.03,0.010000000000005116,5600,40,True,False
559884927,De 5 a 10k,B,400.04,4640.46,11.6,0.0,0.0,0.0,400.04,8800,21,True,True
339066805,De 0 a 5k,C,399.91,8490.17,21.23,0.0,0.0,0.0,399.91,1100,4,True,False
567818670,De 0 a 5k,B,499.93,8003.85,16.01,200.03,3706.5,18.53,299.9,8600,26,True,True
168765716,De 5 a 10k,C,600.02,11424.45,19.04,0.0,0.0,0.0,600.02,8600,16,True,False
410596699,De 15 a 20k,C,0.0,0.0,0.0,799.93,19838.35,24.8,-799.93,19200,71,True,False
833174808,De 5 a 10k,C,1000.06,29041.65,29.04,0.0,0.0,0.0,1000.06,9800,38,True,False
769445023,De 0 a 5k,A,200.0,2650.03,13.25,300.03,6303.69,21.01,-100.02999999999997,4700,35,True,False
622992052,De 10 a 15k,C,299.99,3146.89,10.49,299.99,8981.84,29.94,0.0,6000,16,True,True
460030469,De 15 a 20k,B,400.09,4957.11,12.39,1999.49,36110.85,18.06,-1599.4,33600,209,True,False
752024393,De 0 a 5k,A,0.0,0.0,0.0,500.07,10081.42,20.16,-500.07,8300,28,True,False
322513801,De 10 a 15k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000,41,False,False
871305219,De 0 a 5k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900,7,True,False
461774347,De 5 a 10k,C,0.0,0.0,0.0,400.03,7824.49,19.56,-400.03,13000,117,True,False
139274199,De 0 a 5k,B,0.0,0.0,0.0,499.99,13499.65,27.0,-499.99,3800,9,True,False
950349087,De 10 a 15k,C,599.95,17746.49,29.58,0.0,0.0,0.0,599.95,27000,49,True,False
270400396,De 0 a 5k,A,0.0,0.0,0.0,100.02,2657.41,26.57,-100.02,8500,31,True,False
922614099,De 0 a 5k,B,399.98,7675.69,19.19,199.95,3483.14,17.42,200.03000000000003,1600,15,True,True
488193541,De 0 a 5k,A,99.98,1478.64,14.79,0.0,0.0,0.0,99.98,3800,8,False,True
248934979,De 5 a 10k,C,0.0,0.0,0.0,999.92,20938.27,20.94,-999.92,15200,133,True,False
389347092,De 0 a 5k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900,4,True,False
809176973,De 0 a 5k,A,500.06,11241.45,22.48,199.97,5489.09,27.45,300.09000000000003,6500,61,True,False
945882983,De 15 a 20k,C,1999.99,44619.83,22.31,1999.57,34572.48,17.29,0.42000000000007276,10000,58,True,False
396449063,De 0 a 5k,B,0.0,0.0,0.0,100.0,2985.93,29.86,-100.0,2900,18,True,True
835742226,De 10 a 15k,A,1499.92,35278.01,23.52,0.0,0.0,0.0,1499.92,11400,39,True,False
577650261,De 0 a 5k,B,200.04,4112.84,20.56,199.98,3195.7,15.98,0.060000000000002274,4900,40,True,False
834752305,De 0 a 5k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400,24,False,True
260439930,De 0 a 5k,B,300.03,4671.51,15.57,199.99,4107.8,20.54,100.03999999999996,5300,16,True,False
127916288,De 10 a 15k,B,1200.21,25048.37,20.87,1499.85,40240.94,26.83,-299.6399999999999,2400,5,True,False
298193646,De 0 a 5k,B,399.91,7794.17,19.49,0.0,0.0,0.0,399.91,3000,5,True,False
853174908,De 5 a 10k,A,400.03,8768.75,21.92,0.0,0.0,0.0,400.03,4200,16,True,True
171755869,De 0 a 5k,B,300.0,3459.0,11.53,0.0,0.0,0.0,300.0,8800,21,True,False
307677861,De 0 a 5k,C,299.92,5044.71,16.82,0.0,0.0,0.0,299.92,6800,17,True,False
113349018,De 0 a 5k,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900,8,True,False
866685588,De 15 a 20k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000,152,True,False
872732642,De 0 a 5k,A,100.03,1106.35,11.06,99.97,1444.51,14.45,0.060000000000002274,2000,3,True,True
956377273,De 10 a 15k,A,900.14,16976.67,18.86,600.0,13349.94,22.25,300.14,25800,65,True,False
550647067,De 0 a 5k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600,9,False,True
479545855,De 5 a 10k,C,1000.14,22683.11,22.68,999.73,11966.76,11.97,0.40999999999996817,9000,37,True,False
186499017,De 10 a 15k,C,300.04,7137.99,23.79,1199.78,20372.18,16.98,-899.74,5400,32,True,False
498521974,De 10 a 15k,B,0.0,0.0,0.0,1499.6,15505.83,10.34,-1499.6,3300,10,True,False
801713848,De 0 a 5k,A,0.0,0.0,0.0,299.93,5755.71,19.19,-299.93,8000,24,True,False
594050406,De 0 a 5k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,17,False,True
117061141,De 10 a 15k,B,599.94,13426.7,22.38,599.84,10077.33,16.8,0.10000000000002274,25200,99,True,False
955307049,De 10 a 15k,C,0.0,0.0,0.0,299.98,5396.68,17.99,-299.98,25800,43,True,False
179486481,De 10 a 15k,A,0.0,0.0,0.0,1199.65,18222.7,15.19,-1199.65,9000,51,True,False
313350896,De 0 a 5k,C,200.0,3373.97,16.87,399.96,7223.35,18.06,-199.95999999999998,4500,38,True,False
846225543,De 10 a 15k,A,600.0,15377.92,25.63,0.0,0.0,0.0,600.0,8700,17,True,False
187327147,De 5 a 10k,C,0.0,0.0,0.0,999.9,20947.85,20.95,-999.9,4800,14,True,False
372246217,De 0 a 5k,A,299.97,8252.21,27.51,200.01,3076.1,15.38,99.96000000000004,6700,18,True,False
219468039,De 5 a 10k,A,399.95,11982.4,29.96,0.0,0.0,0.0,399.95,13400,91,True,False
646454788,De 5 a 10k,C,400.03,9928.78,24.82,200.07,2998.99,14.99,199.95999999999998,11000,60,True,True
267228611,De 10 a 15k,B,900.31,11938.14,13.26,0.0,0.0,0.0,900.31,7200,14,True,False
544175151,De 10 a 15k,C,600.06,7584.77,12.64,0.0,0.0,0.0,600.06,27000,59,True,False
338618036,De 0 a 5k,A,300.0,8070.07,26.9,0.0,0.0,0.0,300.0,2800,7,True,True
297901705,De 0 a 5k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9200,46,True,False
999406907,De 5 a 10k,C,600.12,12344.38,20.57,600.17,9182.62,15.3,-0.049999999999954525,9600,87,True,False
913235183,De 5 a 10k,A,0.0,0.0,0.0,400.01,8536.27,21.34,-400.01,15000,55,True,False
407865968,De 5 a 10k,C,0.0,0.0,0.0,799.91,12262.69,15.33,-799.91,8600,48,True,False
943914937,De 5 a 10k,A,600.0,8495.95,14.16,0.0,0.0,0.0,600.0,15000,32,True,False
715724631,De 5 a 10k,C,999.86,19537.35,19.54,0.0,0.0,0.0,999.86,19800,117,True,False
853527004,De 15 a 20k,A,0.0,0.0,0.0,800.16,13210.69,16.51,-800.16,34800,102,True,False
963667205,De 5 a 10k,A,599.91,6641.02,11.07,399.95,7031.11,17.58,199.95999999999998,2600,11,True,True
326148206,De 10 a 15k,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19500,35,False,True
194268998,De 5 a 10k,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9200,24,False,True
387653591,De 10 a 15k,C,299.92,4339.89,14.47,0.0,0.0,0.0,299.92,5400,38,True,False
